SMILES,r_concentration_uM_x,r_inhibition_list_x,f_concentration_uM_x,f_inhibition_list_x,r_concentration_uM_y,r_inhibition_list_y,f_concentration_uM_y,f_inhibition_list_y,r_concentration_uM_x.1,r_inhibition_list_x.1,f_concentration_uM_x.1,f_inhibition_list_x.1,r_concentration_uM_y.1,r_inhibition_list_y.1,f_concentration_uM_y.1,f_inhibition_list_y.1,r_concentration_uM_x.1.1,r_inhibition_list_x.1.1,f_concentration_uM_x.1.1,f_inhibition_list_x.1.1,r_concentration_uM_y.1.1,r_inhibition_list_y.1.1,f_concentration_uM_y.1.1,f_inhibition_list_y.1.1,r_concentration_uM_x.1.1.1,r_inhibition_list_x.1.1.1,f_concentration_uM_x.1.1.1,f_inhibition_list_x.1.1.1,r_concentration_uM_y.1.1.1,r_inhibition_list_y.1.1.1,f_concentration_uM_y.1.1.1,f_inhibition_list_y.1.1.1,r_concentration_uM_x.1.1.1.1,r_inhibition_list_x.1.1.1.1,f_concentration_uM_x.1.1.1.1,f_inhibition_list_x.1.1.1.1,r_concentration_uM_y.1.1.1.1,r_inhibition_list_y.1.1.1.1,f_concentration_uM_y.1.1.1.1,f_inhibition_list_y.1.1.1.1,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,r_concentration_uM,r_inhibition_list,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,f_concentration_uM,f_inhibition_list,trypsin_IC50
O=C(Cn1nnc2ccccc21)Nc1cccc(Cl)c1,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]",,,29.43,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[77.91336507906317, 52.20717838825317, 27.112454771584687, 16.027556439973225, 3.9742906818278114, 1.1393740625102722, -2.8182017692819827, -4.368114235114826, -8.622823656261154, -6.316186923791579, -5.945209827594824, 75.80027904088016, 51.47641405839888, 29.709512323981553, 12.960839350093947, 5.015154745581985, -4.7182298258345625, -8.200712389263654, -5.9185090398994475, -8.090451236833724, -6.8356899915271025, -6.373461873236782]",,,99.5,,"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[27.15881, 24.7278, 25.95113, 10.84569, 29.32388, 9.566047, 32.69351, 6.324698, 20.53219, -0.8119016, 99.5698, 1.215506, 23.68281, 7.920343, 14.23096, 11.14292, -5.129529, 0.4145548, -2.995745, -1.447031, 23.08835, 26.82404, 25.0657, 26.42044]",
